Cod_setor,lider_masculino,lider_feminino,porcentagem_lideres_femininos
130260305120254,40,68,62.96296296296296
130260305120255,192,59,23.50597609561753
130260305120256,70,90,56.25
130260305120257,72,66,47.82608695652174
130260305120258,83,66,44.29530201342282
130260305120259,165,132,44.44444444444444
130260305120260,107,87,44.84536082474227
130260305120261,182,105,36.58536585365854
130260305120262,137,147,51.76056338028169
130260305120263,99,49,33.108108108108105
130260305120264,142,92,39.31623931623932
130260305120265,211,130,38.12316715542522
130260305120266,110,121,52.38095238095239
130260305120267,71,120,62.82722513089005
130260305120268,42,64,60.37735849056604
130260305120269,50,122,70.93023255813954
130260305120270,85,176,67.43295019157088
130260305120271,154,59,27.699530516431924
130260305120272,152,86,36.134453781512605
130260305120273,73,113,60.752688172043015
130260305120274,41,56,57.73195876288659
130260305120275,75,117,60.9375
130260305120276,48,71,59.66386554621849
130260305120277,176,56,24.137931034482758
130260305120278,165,106,39.11439114391143
130260305120279,190,69,26.640926640926644
130260305120280,61,28,31.46067415730337
130260305120281,79,56,41.48148148148148
130260305120282,139,128,47.940074906367045
130260305120283,65,81,55.47945205479452
130260305120284,68,54,44.26229508196721
130260305120285,80,141,63.80090497737556
130260305120286,199,68,25.468164794007492
130260305120287,117,226,65.88921282798835
130260305120288,88,65,42.48366013071895
130260305120289,85,100,54.054054054054056
130260305120290,0,0,NaN
130260305120291,136,87,39.01345291479821
130260305120292,155,140,47.45762711864407
130260305120293,108,55,33.74233128834356
130260305120294,78,64,45.07042253521127
130260305120295,161,70,30.303030303030305
130260305120296,162,52,24.299065420560748
130260305120297,133,87,39.54545454545455
130260305120298,157,83,34.583333333333336
130260305120299,129,47,26.704545454545453
130260305120300,46,70,60.3448275862069
130260305120301,127,122,48.99598393574297
130260305120302,168,251,59.90453460620525
130260305120303,38,64,62.745098039215684
130260305120304,54,69,56.09756097560976
130260305120305,193,74,27.715355805243448
130260305120306,230,265,53.535353535353536
130260305120307,103,180,63.60424028268551
130260305120308,215,193,47.30392156862745
130260305120309,97,37,27.611940298507463
130260305120310,137,107,43.85245901639344
130260305120311,194,159,45.04249291784703
130260305120312,110,87,44.16243654822335
130260305120313,115,119,50.85470085470085
130260305120314,105,54,33.9622641509434
130260305120315,63,35,35.714285714285715
130260305120316,148,108,42.1875
130260305120317,96,36,27.27272727272727
130260305120318,76,122,61.61616161616161
130260305120319,119,33,21.710526315789476
130260305120320,75,66,46.808510638297875
130260305120321,137,104,43.15352697095436
130260305120322,162,87,34.93975903614458
130260305120323,170,78,31.451612903225808
130260305120324,187,173,48.05555555555556
130260305120325,131,123,48.4251968503937
130260305120326,94,44,31.88405797101449
130260305120327,90,58,39.189189189189186
130260305120328,43,86,66.66666666666666
130260305120329,95,154,61.84738955823293
130260305120330,107,102,48.803827751196174
130260305120331,159,110,40.89219330855018
130260305120332,82,68,45.33333333333333
130260305120333,133,85,38.99082568807339
130260305120334,147,103,41.199999999999996
130260305120335,103,116,52.96803652968036
130260305120336,20,29,59.183673469387756
130260305120337,83,27,24.545454545454547
130260305120338,63,42,40
130260305120339,117,176,60.068259385665534
130260305120340,139,115,45.2755905511811
130260305120342,61,139,69.5
130260305120343,97,82,45.81005586592179
130260305120344,76,106,58.24175824175825
130260305120345,95,105,52.5
130260305120346,75,85,53.125
130260305120347,75,65,46.42857142857143
130260305120348,86,32,27.11864406779661
130260305120349,84,161,65.71428571428571
130260305120350,83,37,30.833333333333336
130260305120351,125,78,38.42364532019704
130260305120352,79,73,48.026315789473685
130260305120353,165,71,30.08474576271186
130260305120354,73,43,37.06896551724138
130260305120355,111,98,46.889952153110045
130260305120356,101,70,40.93567251461988
130260305120357,140,73,34.27230046948357
130260305120358,172,107,38.35125448028674
130260305120359,97,80,45.19774011299435
130260305120360,165,251,60.33653846153846
130260305120361,126,79,38.53658536585366
130260305120362,177,116,39.59044368600683
130260305120363,103,48,31.788079470198678
130260305120364,146,92,38.655462184873954
130260305120365,97,83,46.111111111111114
130260305120366,160,87,35.22267206477733
130260305120367,81,66,44.89795918367347
130260305120368,46,62,57.407407407407405
130260305120369,108,64,37.2093023255814
130260305120370,68,90,56.9620253164557
130260305120371,111,41,26.973684210526315
130260305120372,104,84,44.680851063829785
130260305120373,115,94,44.97607655502392
130260305120374,79,58,42.33576642335766
130260305120375,169,100,37.174721189591075
130260305120376,145,66,31.27962085308057
130260305120377,85,67,44.07894736842105
130260305120378,185,65,26
130260305120379,49,96,66.20689655172414
130260305120380,56,85,60.28368794326241
130260305120381,83,104,55.61497326203209
130260305120382,52,101,66.01307189542483
130260305120383,89,62,41.05960264900662
130260305120384,173,89,33.969465648854964
130260305120385,74,65,46.76258992805755
130260305120386,129,88,40.55299539170507
130260305120387,51,100,66.22516556291392
130260305120388,127,81,38.94230769230769
130260305120389,88,76,46.34146341463415
130260305120390,101,67,39.88095238095239
130260305120391,117,29,19.863013698630137
130260305120392,190,115,37.704918032786885
130260305120393,169,119,41.31944444444444
130260305120394,110,78,41.48936170212766
130260305120395,135,54,28.57142857142857
130260305120396,84,72,46.15384615384615
130260305120397,45,67,59.82142857142857
130260305120398,136,77,36.15023474178404
130260305120399,109,69,38.764044943820224
130260305120400,141,135,48.91304347826087
130260305120401,175,95,35.18518518518518
130260305120402,63,97,60.62499999999999
130260305120403,95,51,34.93150684931507
130260305120404,100,86,46.236559139784944
130260305120405,127,127,50
130260305120406,105,150,58.82352941176471
130260305120407,133,151,53.16901408450704
130260305120408,75,80,51.61290322580645
130260305120409,111,79,41.578947368421055
130260305120410,110,91,45.27363184079602
130260305120411,140,44,23.91304347826087
130260305120412,166,70,29.66101694915254
130260305120413,81,79,49.375
130260305120414,124,87,41.23222748815166
130260305120415,170,86,33.59375
130260305120416,81,128,61.24401913875598
130260305120417,136,146,51.77304964539007
130260305120418,98,61,38.36477987421384
130260305120419,61,63,50.806451612903224
130260305120420,104,81,43.78378378378379
130260305120421,64,76,54.285714285714285
130260305120422,102,73,41.714285714285715
130260305120423,97,85,46.7032967032967
130260305120424,122,91,42.72300469483568
130260305120425,50,120,70.58823529411765
130260305120426,79,126,61.46341463414634
130260305120427,128,80,38.46153846153847
130260305120428,225,95,29.6875
130260305120429,141,40,22.099447513812155
130260305120430,148,110,42.63565891472868
130260305120431,99,49,33.108108108108105
130260305120432,154,100,39.37007874015748
130260305120433,104,94,47.474747474747474
130260305120434,223,132,37.183098591549296
130260305120435,124,60,32.608695652173914
130260305120436,47,89,65.44117647058823
130260305120437,101,78,43.575418994413404
130260305120438,110,65,37.142857142857146
130260305120439,102,81,44.26229508196721
130260305120440,51,124,70.85714285714285
130260305120441,137,90,39.647577092511014
130260305120442,62,49,44.14414414414414
130260305120443,114,62,35.22727272727273
130260305120444,114,177,60.824742268041234
130260305120445,81,91,52.90697674418605
130260305120446,115,84,42.211055276381906
130260305120447,25,73,74.48979591836735
130260305120448,62,87,58.38926174496645
130260305120449,83,49,37.121212121212125
130260305120450,91,74,44.84848484848485
130260305120451,106,75,41.43646408839779
130260305120452,108,75,40.98360655737705
130260305120453,103,79,43.40659340659341
130260305120454,234,248,51.45228215767634
130260305120455,92,34,26.984126984126984
130260305120456,287,206,41.784989858012175
130260305120457,175,142,44.79495268138801
130260305120458,205,111,35.12658227848101
130260305120459,180,71,28.286852589641438
130260305120460,115,140,54.90196078431373
130260305120461,85,92,51.9774011299435
130260305120462,56,98,63.63636363636363
130260305120463,55,121,68.75
130260305120464,79,120,60.30150753768844
130260305120465,187,99,34.61538461538461
130260305120466,20,14,41.17647058823529
130260305120467,0,0,NaN
130260305120468,71,87,55.06329113924051
130260305120469,97,102,51.256281407035175
130260305120470,147,62,29.665071770334926
130260305120471,92,65,41.40127388535032
130260305120472,90,189,67.74193548387096
130260305120473,197,55,21.825396825396826
130260305120474,98,153,60.95617529880478
130260305120475,57,147,72.05882352941177
130260305120476,82,157,65.69037656903765
130260305120477,125,57,31.318681318681318
130260305120478,64,108,62.7906976744186
130260305120479,143,69,32.54716981132076
130260305120480,96,62,39.24050632911392
130260305120481,48,68,58.620689655172406
130260305120482,121,78,39.19597989949749
130260305120483,93,46,33.093525179856115
130260305120484,107,65,37.7906976744186
130260305120485,170,98,36.56716417910448
130260305120486,29,39,57.35294117647059
130260305120487,99,275,73.52941176470588
130260305120488,105,135,56.25
130260305120489,16,22,57.89473684210527
130260305120490,62,102,62.19512195121951
130260305120491,87,143,62.17391304347826
130260305120492,62,121,66.12021857923497
130260305120493,167,59,26.10619469026549
130260305120494,154,44,22.22222222222222
130260305120495,50,119,70.41420118343196
130260305120496,112,105,48.38709677419355
130260305120497,84,127,60.18957345971564
130260305120498,85,163,65.7258064516129
130260305120499,90,151,62.655601659751035
130260305120500,99,106,51.707317073170735
130260305120501,103,192,65.08474576271186
130260305120502,91,55,37.67123287671233
130260305120503,169,56,24.88888888888889
130260305120504,123,105,46.05263157894737
130260305120505,132,82,38.31775700934579
130260305120506,103,178,63.345195729537366
130260305120507,136,84,38.18181818181819
130260305120508,68,114,62.637362637362635
130260305120509,91,119,56.666666666666664
130260305120510,51,28,35.44303797468354
130260305120511,75,75,50
130260305120512,49,80,62.01550387596899
130260305120513,188,78,29.32330827067669
130260305120514,187,136,42.10526315789473
130260305120515,160,52,24.528301886792452
130260305120516,92,51,35.66433566433567
130260305120517,106,29,21.48148148148148
130260305120518,92,75,44.91017964071856
130260305120519,98,36,26.865671641791046
130260305120520,82,53,39.25925925925926
130260305120521,87,63,42
130260305120522,153,101,39.76377952755906
130260305120523,156,119,43.27272727272727
130260305120524,106,152,58.91472868217055
130260305120525,45,84,65.11627906976744
130260305120526,90,144,61.53846153846154
130260305120527,174,59,25.321888412017167
130260305120528,83,45,35.15625
130260305120529,138,48,25.806451612903224
130260305120530,121,87,41.82692307692308
130260305120531,87,88,50.28571428571429
130260305120532,248,71,22.25705329153605
130260305120533,63,35,35.714285714285715
130260305120534,56,120,68.18181818181817
130260305120535,55,201,78.515625
130260305120536,149,70,31.963470319634702
130260305120537,73,62,45.925925925925924
130260305120538,118,101,46.118721461187214
130260305120539,142,64,31.06796116504854
130260305120540,154,69,30.94170403587444
130260305120541,82,74,47.43589743589743
130260305120542,77,65,45.774647887323944
130260305120543,68,58,46.03174603174603
130260305120544,91,63,40.909090909090914
130260305120545,76,59,43.7037037037037
130260305120546,152,65,29.953917050691242
130260305120547,169,107,38.768115942028984
130260305120548,143,99,40.909090909090914
130260305120549,68,89,56.68789808917197
130260305120550,154,67,30.316742081447963
130260305120551,143,110,43.47826086956522
130260305120552,153,228,59.84251968503938
130260305120553,181,89,32.96296296296296
130260305120554,274,75,21.48997134670487
130260305120555,58,88,60.273972602739725
130260305120556,47,89,65.44117647058823
130260305120557,76,28,26.923076923076923
130260305120558,111,56,33.532934131736525
130260305120559,139,52,27.225130890052355
130260305120560,119,66,35.67567567567568
130260305120561,184,77,29.50191570881226
130260305120562,231,87,27.358490566037734
130260305120563,39,55,58.51063829787234
130260305120564,180,121,40.19933554817276
130260305120565,63,89,58.55263157894737
130260305120566,107,46,30.065359477124183
130260305120567,124,30,19.480519480519483
130260305120568,56,35,38.46153846153847
130260305120569,129,53,29.120879120879124
130260305120570,128,61,32.27513227513227
130260305120571,70,152,68.46846846846847
130260305120572,112,48,30
130260305120573,29,97,76.98412698412699
130260305120574,82,40,32.78688524590164
130260305120575,95,114,54.54545454545454
130260305120576,59,71,54.61538461538461
130260305120577,50,63,55.75221238938053
130260305120578,67,44,39.63963963963964
130260305120579,48,58,54.71698113207547
130260305120580,84,63,42.857142857142854
130260305120581,38,35,47.94520547945205
130260305120582,34,109,76.22377622377621
130260305120583,100,40,28.57142857142857
130260305120584,62,68,52.307692307692314
130260305120585,35,56,61.53846153846154
130260305120586,35,31,46.96969696969697
